STT,intent,question,answer,loai_muc_dich,chu_de_thong_bao
QD_2188,thoi_gian,Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương được ban hành vào ngày tháng năm nào?,Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương được ban hành vào ngày 18 tháng 7 năm 2025.,thong_bao,chi_phi
QD_2188,can_cu,Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương căn cứ vào quyết định nào của Thủ tướng Chính phủ về việc thành lập Trường Đại học Dân lập Bình Dương?,Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương căn cứ Quyết định số 791/TTg ngày 24 tháng 9 năm 1997 của Thủ tướng Chính phủ về việc thành lập Trường Đại học Dân lập Bình Dương.,thong_bao,chi_phi
QD_2188,can_cu,Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương căn cứ vào quyết định nào của Thủ tướng Chính phủ về việc chuyển đổi Trường Đại học Dân lập Bình Dương sang loại hình trường đại học tư thục?,"Quyết định số 2188/QĐ-ĐHBD của Trường Đại học Bình Dương căn cứ Quyết định số 1420/QĐ-TTg, ngày 19 tháng 9 năm 2017 của Thủ tướng Chính phủ về việc chuyển đổi Trường Đại học Dân lập Bình Dương sang loại hình trường đại học tư thục.",thong_bao,chi_phi
QD_2188,muc_ho_tro,"Theo quyết định 2188/QĐ-ĐHBD, mức hỗ trợ chi phí làm visa cho ông Huỳnh Lời là bao nhiêu?","Theo quyết định 2188/QĐ-ĐHBD, mức hỗ trợ chi phí làm visa cho ông Huỳnh Lời là 50 USD/người, thanh toán theo hóa đơn, chứng từ thực tế hợp lệ.",thong_bao,chi_phi
QD_2188,thoi_gian,Quyết định số 2188/QĐ-ĐHBD có hiệu lực từ ngày nào?,"Quyết định này có hiệu lực kể từ ngày ký, tức ngày ngày 18 tháng 7 năm 2025.",thong_bao,chi_phi
QD_2188,doi_tuong,"Theo quyết định số 2188/QĐ-ĐHBD, những đơn vị nào chịu trách nhiệm thi hành quyết định này?","Theo quyết định số 2188/QĐ-ĐHBD, Phòng Tổng hợp, Phòng Tài chính - Kế toán, Phòng Quản lý khoa học và Quan hệ đối ngoại, Phòng Quản lý đào tạo và Công tác sinh viên, Viện Đào tạo và Nghiên cứu Dược học, Thư viện, cá nhân có tên tại Điều 1 và các đơn vị, cá nhân có liên quan chịu trách nhiệm thi hành quyết định này.",thong_bao,chi_phi
QD_2188,doi_tuong,Quyết định số 2188/QĐ-ĐHBD bổ sung chi phí hỗ trợ làm visa cho ai?,Quyết định số 2188/QĐ-ĐHBD bổ sung chi phí hỗ trợ làm visa đối với ông Huỳnh Lời - Giảng viên Viện Đào tạo và Nghiên cứu Dược học.,thong_bao,chi_phi
QD_2188,tham_chieu,Quyết định số 2188/QĐ-ĐHBD tham chiếu đến quyết định nào của Trường Đại học Bình Dương về việc điều chỉnh thành phần và thời gian tham gia khóa trao đổi Sinh viên hè năm 2025 tại Đài Loan?,Quyết định số 2188/QĐ-ĐHBD tham chiếu đến Quyết định số 1941/QĐ-ĐHBD ngày 08 tháng 7 năm 2025 của Trường Đại học Bình Dương về việc điều chỉnh thành phần và thời gian tham gia khóa trao đổi Sinh viên hè năm 2025 tại Đài Loan.,thong_bao,chi_phi
QD_2346,muc_dich,"Theo Quyết định số 2346/QĐ-ĐHBD, mục đích của quyết định này là gì?",Khen thưởng tập thể và cá nhân sinh viên của Trường Đại học Bình Dương đạt thành tích xuất sắc trong các cuộc thi học thuật năm 2025.,thong_bao,chi_phi
QD_2346,doi_tuong,Những tập thể nào được khen thưởng theo Quyết định số 2346/QĐ-ĐHBD?,"Đội tham dự cuộc thi ""Ý Tưởng Sáng Tạo Trẻ TP. Hồ Chí Minh"" lần thứ 17 – năm 2025 và Đội NexUNiT – Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo.",thong_bao,chi_phi
QD_2346,muc_dich,"Thành tích của Đội NexUNiT – Khoa Công nghệ thông tin, Robot và Trí tuệ nhân tạo là gì?","Tham dự Vòng chung kết và đạt Giải Khuyến khích tại cuộc thi ""MTA Automation Competition 2025"".",thong_bao,chi_phi
QD_2346,hoc_phi,Đội NexUNiT và đội Ý tưởng Sáng tạo Trẻ TP.HCM nhận mức khen thưởng bằng tiền mặt là bao nhiêu?,"1.500.000 đồng/đội, tổng cộng 3.000.000 đồng cho cả hai đội.",thong_bao,chi_phi
QD_2346,doi_tuong,Cá nhân nào là cán bộ phụ trách Đội NexUNiT được khen thưởng?,Nguyễn Quân.,thong_bao,chi_phi
QD_2346,doi_tuong,Các sinh viên nào là thành viên Đội NexUNiT tham gia MTA Automation Competition 2025 được khen thưởng?,"Nguyễn Kỳ Quang, Trần Gia Nguyên, Trần Minh Huân.",thong_bao,chi_phi
QD_2346,doi_tuong,Sinh viên nào phụ trách team AI và đạt Giải Khuyến khích MTA Automation Competition 2025?,Nguyễn Thị Ngọc Mai.,thong_bao,chi_phi
QD_2346,doi_tuong,Các sinh viên nào đạt thành tích lọt vào Vòng Bán kết Cuộc thi Ý tưởng Sáng tạo Trẻ TP.HCM năm 2025?,"Đặng Tường Linh, Nguyễn Thị Thanh Lam, Phạm Thị Uyên Nhi, Nguyễn Mai Yến Nhi.",thong_bao,chi_phi
QD_2346,thoi_gian,Quyết định số 2346/QĐ-ĐHBD được ban hành vào ngày nào?,Ngày 30 tháng 7 năm 2025.,thong_bao,chi_phi
QD_2346,thoi_han_cuoi,Quyết định số 2346/QĐ-ĐHBD có hiệu lực từ khi nào?,Có hiệu lực kể từ ngày ký.,thong_bao,chi_phi
QD_1407,thoi_gian,Trường Đại học Bình Dương ra quyết định số 1407 vào ngày tháng năm nào?,Trường Đại học Bình Dương ra quyết định số 1407 vào ngày 11 tháng 6 năm 2025.,yeu_cau,null
QD_1407,noi_dung,Quyết định số 1407 của Trường Đại học Bình Dương về vấn đề gì?,"Quyết định số 1407 của Trường Đại học Bình Dương về việc cử cán bộ, nhân viên và giảng viên cơ hữu Viện Châu Á học tham gia hội thảo tập huấn giáo viên khóa học Phiên dịch - Biên dịch của Học viện King Sejong tại Thành phố Hồ Chí Minh.",yeu_cau,null
QD_1407,doi_tuong,"Ai là Trưởng đoàn cán bộ, nhân viên và giảng viên Viện Châu Á học tham gia hội thảo tập huấn giáo viên khóa Phiên dịch - Biên dịch của Học viện King Sejong theo quyết định 42JUS7QĐ-ĐHBD?",Ông Na Jong Keun - Phó Viện trưởng là Trưởng đoàn.,yeu_cau,null
QD_1407,dia_diem,Hội thảo tập huấn giáo viên khóa Phiên dịch - Biên dịch của Học viện King Sejong diễn ra ở đâu theo quyết định 42JUS7QĐ-ĐHBD?,"Địa điểm diễn ra hội thảo là tại Khách sạn Hilton Saigon, số 11 Công trường Mê Linh, phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh.",yeu_cau,null
QD_1407,thoi_gian,Thời gian hội thảo tập huấn giáo viên khóa Phiên dịch - Biên dịch của Học viện King Sejong mà Trường Đại học Bình Dương cử cán bộ tham gia là khi nào?,"Thời gian diễn ra hội thảo là 03 ngày, từ ngày 23/6/2025 đến hết ngày 25/6/2025.",yeu_cau,null
QD_1407,quy_dinh,"Theo quyết định 1407, kinh phí và phương tiện đi lại của đoàn cán bộ, nhân viên, giảng viên Viện Châu Á học tham gia hội thảo tập huấn này do ai chi trả?",Kinh phí tham gia và phương tiện đi lại do cá nhân tự túc.,yeu_cau,null
QD_1407,thoi_gian,"Sau khi kết thúc hội thảo, Trưởng đoàn phải nộp báo cáo kết quả trong bao lâu theo quyết định 42JUS7QĐ-ĐHBD?","Trong thời hạn 07 (bảy) ngày làm việc kể từ khi kết thúc hội thảo, Trưởng đoàn có trách nhiệm tổng hợp, lập báo cáo bằng văn bản gửi Hiệu trưởng về kết quả chuyến công tác của đoàn.",yeu_cau,null
QD_1407,noi_dung,Trường Đại học Bình Dương đã ban hành quyết định nào về kế hoạch đào tạo đại học cho người đã có bằng đại học ngành Công nghệ thông tin?,"Trường Đại học Bình Dương ban hành Quyết định về việc ban hành Kế hoạch đào tạo trình độ đại học cho người đã có bằng tốt nghiệp đại học, hình thức đào tạo chính quy, vừa làm vừa học, ngành Công nghệ thông tin tại Trường Đại học Bình Dương.",thong_bao,chuong_trinh_dao_tao
QD_1407,thoi_gian,Quyết định này có hiệu lực từ khi nào?,"Quyết định này có hiệu lực kể từ ngày ký, tức ngày 11 tháng 6 năm 2025.",thong_bao,chuong_trinh_dao_tao
QD_1407,doi_tuong,Kế hoạch đào tạo này áp dụng cho khóa tuyển sinh nào?,"Sử dụng kế hoạch đào tạo trình độ đại học cho người đã có bằng tốt nghiệp đại học, hình thức đào tạo chính quy, vừa làm vừa học, ngành Công nghệ thông tin để tổ chức đào tạo kể từ khóa tuyển sinh từ năm 2025 của Trường Đại học Bình Dương.",thong_bao,chuong_trinh_dao_tao
QD_1407,thoi_gian,Văn bản này được ban hành vào thời gian nào?,Văn bản được ban hành ngày 11 tháng 6 năm 2025.,thong_bao,chuong_trinh_dao_tao
QD_1934,noi_dung,Quyết định 1934 của Trường Đại học Bình Dương quy định về vấn đề gì?,"Quyết định số 1934 ban hành Quy định mức thu học phí, lệ phí năm học 2025-2026, trình độ đào tạo đại học, hình thức đào tạo chính quy, khóa tuyển sinh năm 2024.",thong_bao,hoc_phi
QD_1934,thoi_gian,Quyết định 1934 có hiệu lực từ ngày nào và áp dụng cho khóa tuyển sinh năm nào?,Quyết định này có hiệu lực từ ngày ký và áp dụng cho khóa tuyển sinh năm 2024.,thong_bao,hoc_phi
QD_1934,quy_dinh,"Theo quyết định 68/QĐ-ĐHBD ngày 23/3/2009, tất cả các nguồn thu của Trường Đại học Bình Dương phải tuân thủ quy định nào?",Tất cả các nguồn thu phải tuân thủ Quy định thủ tục thu - chi tài chính ban hành theo Quyết định số 68/QĐ-ĐHBD ngày 23 tháng 3 năm 2009 của Trường Đại học Bình Dương.,thong_bao,hoc_phi
QD_1934,thoi_gian,"Theo quyết định về mức thu học phí, lệ phí năm học 2025-2026, sinh viên đóng học phí và lệ phí đến thời điểm nào?","Quyết định này áp dụng cho năm học 2025-2026, khóa tuyển sinh năm 2024. Vì văn bản không nêu rõ thời gian kết thúc, thời điểm kết thúc được xác định là khi kết thúc năm học 2025-2026.",thong_bao,hoc_phi
QD_1934,hoc_phi,Mức học phí học phần đại cương chỉ có tiết lý thuyết tại Bình Dương và Cà Mau cho ngành Dược học là bao nhiêu?,Mức học phí của học phần đại cương chỉ có tiết lý thuyết tại Bình Dương và Cà Mau cho ngành Dược học là 772.000 đồng/tín chỉ.,thong_bao,hoc_phi
QD_1934,hoc_phi,"Mức học phí học phần cơ sở ngành, chuyên ngành chỉ có tiết thực hành tại Bình Dương và Cà Mau cho ngành Công nghệ kỹ thuật ô tô là bao nhiêu?","Mức học phí của học phần cơ sở ngành, chuyên ngành chỉ có tiết thực hành tại Bình Dương và Cà Mau cho ngành Công nghệ kỹ thuật ô tô là 1.331.000 đồng/tín chỉ.",thong_bao,hoc_phi
QD_1934,le_phi,Lệ phí hoãn thi và thi bổ sung trình độ đào tạo đại học là bao nhiêu?,Lệ phí hoãn thi và thi bổ sung trình độ đào tạo đại học là 500.000 đồng/học phần.,thong_bao,hoc_phi
QD_1934,le_phi,Lệ phí chấm phúc khảo tốt nghiệp trình độ đào tạo đại học là bao nhiêu?,Lệ phí chấm phúc khảo tốt nghiệp trình độ đào tạo đại học là 300.000 đồng/bài.,thong_bao,hoc_phi
QD_1934,le_phi,Sinh viên đại học vi phạm quy định đăng ký hoặc hủy học phần ngoài thời gian đăng ký trực tuyến thì phải nộp lệ phí bao nhiêu?,"Lệ phí xử lý trường hợp sinh viên vi phạm quy định đăng ký học phần hoặc hủy học phần ngoài thời gian tổ chức đăng ký trực tuyến tại cổng thông tin sinh viên, áp dụng đối với trình độ đào tạo đại học là 100.000 đồng/môn.",thong_bao,hoc_phi
QD_1934,lien_he,"Khi có vướng mắc về mức thu học phí và lệ phí năm học 2025-2026, tôi cần liên hệ phòng ban nào của trường?","Trong quá trình thực hiện nếu có phát sinh hoặc vướng mắc đề nghị các đơn vị, cá nhân liên quan báo cáo bằng văn bản về phòng QLĐT&CTSV tổng hợp, tham mưu Hiệu trưởng xem xét quyết định.",thong_bao,hoc_phi
QD_1934,quy_dinh,Các đơn vị thu hộ cần nộp số tiền thu được bao nhiêu và vào ngày nào cho Phòng Tài chính - Kế toán?,"Đối với các đơn vị thu hộ nhận biên lai thu tiền từ Phòng Tài chính - Kế toán, đơn vị không được giữ tiền quá 03 ngày (ngày làm việc) với tổng số tiền < 20 triệu đồng Việt Nam và với tổng số tiền > 20 triệu phải nộp về Phòng Tài chính - Kế toán vào ngày làm việc liền kề.",thong_bao,hoc_phi
QD_1934,hoc_phi,"Học phí học lại hoặc học cải thiện các học phần đại cương, cơ sở ngành, chuyên ngành áp dụng hệ số bao nhiêu?","Học phí học lại, học cải thiện các học phần đại cương, cơ sở ngành, chuyên ngành, áp dụng hệ số 1.5 (một chấm năm).",thong_bao,hoc_phi
QD_1934,hoc_phi,Học phí cho các lớp nhu cầu ngoài kế hoạch học kỳ hoặc lớp đặc biệt áp dụng hệ số bao nhiêu?,"Học phí đối với các lớp nhu cầu ngoài kế hoạch đào tạo học kỳ, lớp đặc biệt, áp dụng hệ số 2.0 (hai chấm không) (bao gồm học phần đại cương, cơ sở ngành, chuyên ngành).",thong_bao,hoc_phi
QD_1934,quy_dinh,Tối thiểu bao nhiêu sinh viên thì được mở lớp lý thuyết hoặc lớp thực hành?,"Số lượng sinh viên đủ điều kiện tổ chức lớp lý thuyết tối thiểu từ 30 sinh viên trở lên; các lớp thực hành tối thiểu từ 20 sinh viên trở lên (không bao gồm Giáo dục thể chất, Giáo dục quốc phòng và an ninh).",thong_bao,hoc_phi
QD_1938,noi_dung,Quyết định số 1938 của Trường Đại học Bình Dương quy định về vấn đề gì?,"Quyết định này ban hành Quy định mức thu học phí, lệ phí năm học 2025-2026, trình độ đào tạo đại học cho người đã có bằng tốt nghiệp đại học; liên thông giữa trình độ trung cấp, trình độ cao đẳng với trình độ đại học; đại học vừa làm vừa học, khóa tuyển sinh năm 2024.",thong_bao,hoc_phi
QD_1938,thoi_gian,Quyết định số 1938 có hiệu lực từ ngày nào và áp dụng cho khóa tuyển sinh nào?,Quyết định này có hiệu lực từ ngày ký và áp dụng cho khóa tuyển sinh năm 2024.,thong_bao,hoc_phi
QD_1938,quy_dinh,"Theo Quyết định 1938, sau khi nhận biên lai thu tiền từ Phòng Tài chính - Kế toán, các đơn vị thu hộ phải nộp lại tiền trong bao lâu?",Đơn vị không được giữ tiền quá 03 ngày (ngày làm việc) với tổng số tiền < 20 triệu đồng Việt Nam và với tổng số tiền > 20 triệu phải nộp về Phòng Tài chính - Kế toán vào ngày làm việc liền kề.,thong_bao,hoc_phi
QD_1938,doi_tuong,Quy định học phí và lệ phí năm học 2025-2026 của Trường Đại học Bình Dương áp dụng cho những ai?,"Quy định này áp dụng đối với trình độ đào tạo đại học cho người đã có bằng tốt nghiệp đại học (văn bằng 2); liên thông giữa trình độ trung cấp, trình độ cao đẳng với trình độ đại học (liên thông); đại học vừa làm vừa học (vừa làm vừa học) và áp dụng đối với khóa tuyển sinh năm 2024 tại Trường Đại học Bình Dương (bao gồm Phân hiệu Trường Đại học Bình Dương tại Cà Mau; Viện Đào tạo mở và Nghiên cứu phát triển).",thong_bao,hoc_phi
QD_1938,quy_dinh,"Nếu sinh viên học lại hoặc học cải thiện các học phần đại cương, cơ sở ngành, chuyên ngành thì học phí tính thế nào?","Học phí học lại, học cải thiện các học phần đại cương, cơ sở ngành, chuyên ngành, áp dụng hệ số 1.5 (một chấm năm).",thong_bao,hoc_phi
QD_1938,hoc_phi,Mức lệ phí in bảng điểm cho sinh viên đại học tại Trường Đại học Bình Dương là bao nhiêu?,Lệ phí in bảng điểm trình độ đào tạo đại học là 10.000 đồng/học kỳ.,thong_bao,hoc_phi
QD_1938,quy_dinh,Trong trường hợp nào sinh viên được miễn lệ phí hoãn thi hoặc thi bổ sung?,"Trường hợp người học (NH) hoãn thi vì lý do khách quan như: NH bị bệnh phải nhập viện cấp cứu, hoặc NH bị tai nạn, hoặc tại nơi NH đang sinh sống xảy ra thiên tai, dịch bệnh gây khó khăn không thể tham dự buổi thi, hoặc NH kết hôn, hoặc NH sinh con; người thân phải nhập viện cấp cứu, hoặc bị tai nạn, hoặc qua đời (tử vong/mất); những lý do nêu trên NH bổ sung các hồ sơ liên quan để xem xét miễn lệ phí hoãn thi và thi bổ sung.",thong_bao,hoc_phi
QD_1938,thoi_gian,Quyết định 1938 có hiệu lực đến khi nào?,"Do quyết định áp dụng cho năm học 2025-2026, khóa tuyển sinh năm 2024, nên thời điểm kết thúc có thể được xác định là khi kết thúc năm học 2025-2026 hoặc khi khóa tuyển sinh 2024 hoàn thành chương trình đào tạo.",thong_bao,hoc_phi
QD_1938,hoc_phi,"Học phí cho các học phần cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết của văn bằng 2 ngành Ngôn ngữ Anh tại Bình Dương là bao nhiêu?","Mức học phí cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết của văn bằng 2 ngành Ngôn ngữ Anh tại Bình Dương là 463.000 đồng/tín chỉ.",thong_bao,hoc_phi
QD_1938,hoc_phi,"Lệ phí cấp lại phụ lục văn bằng cho bậc đại học, thạc sĩ, tiến sĩ là bao nhiêu?","Mức lệ phí để cấp lại phụ lục văn bằng trình độ đào tạo đại học, thạc sĩ, tiến sĩ là 500.000 đồng/lần.",thong_bao,hoc_phi
QD_1940,doi_tuong,"Theo Quyết định 1940/QĐ-ĐHBD, những ai được cử tham gia chương trình chạy thử và tập huấn nghiệp vụ xét tuyển năm 2025?","Theo Quyết định số 1940/QĐ-ĐHBD, Trường Đại học Bình Dương cử bà Bùi Thị Hường, ông Thái Thanh Hùng, bà Lê Thanh Cẩm và ông Huỳnh Tấn Phước tham gia chạy thử, tập huấn nghiệp vụ xử lý nguyện vọng đăng ký xét tuyển trình độ đại học, cao đẳng năm 2025.",yeu_cau,null
QD_1940,thoi_gian_dia_diem,Chương trình chạy thử và tập huấn nghiệp vụ xét tuyển năm 2025 diễn ra khi nào và ở đâu?,"Thời gian diễn ra chương trình là 02 ngày, từ ngày 10/7/2025 đến hết ngày 11/7/2025. Địa điểm là Trường Đại học Văn Lang, số 69/68 đường Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Thành phố Hồ Chí Minh (địa chỉ hành chính mới: Phường Bình Lợi Trung, Thành phố Hồ Chí Minh).",yeu_cau,null
QD_1940,quy_dinh,"Kinh phí hỗ trợ cho cán bộ, nhân viên tham gia chương trình chạy thử và tập huấn nghiệp vụ xét tuyển năm 2025 được quy định thế nào?","Kinh phí hỗ trợ được khoán chỉ theo chế độ công tác phí tại Quyết định số 483/QĐ-ĐHBD ngày 26/5/2022 của Trường Đại học Bình Dương, cụ thể phụ cấp lưu trú là 150.000 đồng/người/ngày.",yeu_cau,null
QD_1940,trach_nhiem,"Sau khi hoàn thành nhiệm vụ, bà Bùi Thị Hường phải làm gì theo Quyết định 1940/QĐ-ĐHBD?","Bà Bùi Thị Hường có trách nhiệm liên hệ Phòng Tài chính - Kế toán để thực hiện thủ tục tạm ứng, nhận kinh phí hỗ trợ theo quy định hiện hành. Sau khi hoàn thành nhiệm vụ, có trách nhiệm cung cấp đầy đủ hóa đơn, chứng từ hợp lệ để quyết toán đúng quy định tài chính của Trường và báo cáo bằng văn bản kết quả chuyến công tác cho Hiệu trưởng trong thời hạn 05 (năm) ngày làm việc kể từ khi kết thúc chương trình.",yeu_cau,null
QD_1940,thoi_gian,Quyết định 1940/QĐ-ĐHBD bắt đầu có hiệu lực từ ngày nào?,"Quyết định này có hiệu lực kể từ ngày ký, tức ngày 08 tháng 7 năm 2025.",yeu_cau,null
QD_1940,phuong_tien,"Phương tiện di chuyển cho cán bộ, nhân viên tham gia tập huấn nghiệp vụ xét tuyển được bố trí ra sao?",Phòng Tổng hợp bố trí xe ô tô đưa đón đoàn theo lịch trình.,yeu_cau,null
QD_1940,thoi_gian,Thời gian áp dụng của Quyết định 1940/QĐ-ĐHBD kéo dài đến khi nào?,"Thời gian áp dụng của Quyết định 1940/QĐ-ĐHBD kéo dài đến hết ngày 11/7/2025, là ngày kết thúc chương trình tập huấn nghiệp vụ xét tuyển.",yeu_cau,null
QD_1936,muc_dich,Quyết định số 1936/QD-ĐHBD quy định về vấn đề gì?,"Quyết định số 1936/QD-ĐHBD quy định về mức thu học phí, lệ phí năm học 2025-2026 cho các trình độ đào tạo đại học.",thong_bao,hoc_phi
QD_1936,doi_tuong,Quyết định này áp dụng cho những đối tượng sinh viên nào?,"Quy định này áp dụng đối với trình độ đại học chính quy, đại học cho người đã có bằng tốt nghiệp, liên thông, và đại học vừa làm vừa học, cho khóa tuyển sinh năm 2020 trở về trước.",thong_bao,hoc_phi
QD_1936,hoc_phi,"Học phí có bao gồm chi phí vật tư, vật phẩm thực hành hay đi thực tế không?","Học phí không bao gồm chi phí tiêu hao vật tư vật phẩm phục vụ thi chi phí phát sinh; trước khi bắt đầu tổ chức giảng dạy, nhà trường sẽ thông báo mức phụ thu chi tiết từng học phần.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí sẽ tăng bao nhiêu phần trăm mỗi năm?,Học phí sẽ tăng 1.5% mỗi năm (tức mỗi học kỳ).,thong_bao,hoc_phi
QD_1936,hoc_phi,"Mức học phí cho các lớp phụ đạo, học lại, hoặc học cải thiện tăng bao nhiêu phần trăm?","Mức học phí cho các lớp phụ đạo ngoài kế hoạch đào tạo học kỳ, lớp đặc biệt, áp dụng hệ số 2.0 (hai chấm không).",thong_bao,hoc_phi
QD_1936,doi_tuong,Sĩ số tối thiểu để mở một lớp học phần lý thuyết là bao nhiêu sinh viên?,Sĩ số tối thiểu để mở một lớp học phần lý thuyết là 30 sinh viên trở lên.,thong_bao,hoc_phi
QD_1936,doi_tuong,Nếu lớp học có sĩ số dưới 20 sinh viên thì sao?,"Nếu lớp học có sĩ số dưới 20 sinh viên thì các lớp học phần tối thiểu 20 sinh viên trở lên sẽ được chuyển sang lớp khác (không bao gồm Giáo dục quốc phòng, thể chất, ngoại ngữ).",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí cho học phần đại cương có lý thuyết ngành Dược học là bao nhiêu đồng/tín chỉ?,"Mức học phí cho học phần đại cương có lý thuyết ngành Dược học là 644,000 đồng/tín chỉ tại Bình Dương và Cà Mau.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí cao nhất cho ngành Dược học (lý thuyết và thực hành) là bao nhiêu?,"Mức học phí cao nhất cho ngành Dược học là 1,412,000 đồng/tín chỉ cho Mức 6 (học phần cơ sở ngành, chuyên ngành có lý thuyết và thực hành).",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ kỹ thuật ô tô là bao nhiêu?,"Mức học phí cho học phần đại cương có lý thuyết ngành Công nghệ kỹ thuật ô tô là 644,000 đồng/tín chỉ.",thong_bao,hoc_phi
QD_1936,hoc_phi,"Mức học phí cho học phần cơ sở ngành, chuyên ngành có lý thuyết và thực hành (Mức 3) của ngành Quản trị kinh doanh tại Bình Dương là bao nhiêu?","Mức học phí cho Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có lý thuyết và thực hành) của ngành Quản trị kinh doanh tại Bình Dương là 743,000 đồng/tín chỉ.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí hoàn thi và thi bổ sung trình độ đào tạo đại học là bao nhiêu?,"Lệ phí hoàn thi và thi bổ sung trình độ đào tạo đại học là 500,000 đồng/học phần.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí in bảng điểm trình độ đào tạo đại học là bao nhiêu?,"Lệ phí in bảng điểm trình độ đào tạo đại học là 10,000 đồng/học kỳ.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí nhận bằng tốt nghiệp các trình độ là bao nhiêu?,"Lệ phí nhận bằng tốt nghiệp trình độ trung cấp, cao đẳng, đại học, thạc sĩ, tiến sĩ là 1,000,000 đồng/sinh viên.",thong_bao,hoc_phi
QD_1936,hoc_phi,"Lệ phí cấp lại Phụ lục văn bằng trình độ đại học, thạc sĩ, tiến sĩ là bao nhiêu?","Lệ phí cấp lại Phụ lục văn bằng trình độ đại học, thạc sĩ, tiến sĩ là 500,000 đồng/lần.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí nhập học trình độ đại học chính quy là bao nhiêu?,"Lệ phí nhập học trình độ đại học chính quy là 2,000,000 đồng/sinh viên.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí thi lại học phần Giáo dục quốc phòng và An ninh là bao nhiêu?,"Lệ phí thi lại học phần Giáo dục quốc phòng và An ninh là 500,000 đồng/môn.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Dược học tại Bình Dương cho từng mức học phần?,"Mức học phí ngành Dược học tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương chỉ có tiết thực hành): 743.000; Mức 4 (học phần cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 1.227.000; Mức 5 (học phần cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 1.366.000; Mức 6 (học phần cơ sở ngành, chuyên ngành chỉ có tiết thực hành): 1.412.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí ngành Công nghệ kỹ thuật ô tô tại Bình Dương cho từng mức học phần?,"Mức học phí ngành Công nghệ kỹ thuật ô tô tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương chỉ có tiết lý thuyết): 644.000; Mức 2 (học phần đại cương có tiết lý thuyết và thực hành): 718.000; Mức 3 (học phần đại cương chỉ có tiết thực hành): 743.000; Mức 4 (học phần cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 966.000; Mức 5 (học phần cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 1.076.000; Mức 6 (học phần cơ sở ngành, chuyên ngành chỉ có tiết thực hành): 1.112.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Mức học phí các ngành hệ Văn bằng 2 Liên thông Đại học Vừa làm vừa học tại Bình Dương cho từng mức học phần?,"Mức học phí của các ngành Quản trị kinh doanh, Kế toán, Tài chính - Ngân hàng, Luật Kinh tế, Công nghệ kỹ thuật công trình xây dựng, Công nghệ kỹ thuật điện, điện tử, Công nghệ thông tin, Ngôn ngữ Anh cho hệ Văn bằng 2, Liên thông, Đại học Vừa làm vừa học tại Bình Dương (đơn vị: đồng/tín chỉ) như sau: Mức 1 (học phần đại cương, cơ sở ngành, chuyên ngành chỉ có tiết lý thuyết): 463.000; Mức 2 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết lý thuyết và thực hành): 562.000; Mức 3 (học phần đại cương, cơ sở ngành, chuyên ngành có tiết thực hành): 662.000.",thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí thi và bổ sung trình độ đào tạo đại học?,Lệ phí thi và bổ sung trình độ đào tạo đại học là 500.000 đồng/học phần.,thong_bao,hoc_phi
QD_1936,hoc_phi,Lệ phí in bảng điểm trình độ đào tạo đại học thạc sĩ tiến sĩ?,"Lệ phí in bảng điểm trình độ đào tạo đại học: 10.000 đồng/học kỳ; Lệ phí in bảng điểm trình độ thạc sĩ, tiến sĩ: 100.000 đồng/lần.",thong_bao,hoc_phi
